Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
n8n dify,,30,"0.40,0.40,1.00,0.60,0.60,1.00,0.40,0.40,0.40,0.40,0.40,0.40",,3.55,0.33,,
openai compatible dify app,,30,"0.00,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,0.00,0.33,,
agentic rag dify,,20,"0.00,0.28,0.00,0.28,1.00,0.00,0.00,0.57,0.00,1.00,0.28,0.28",,0.00,1.00,,
ai agent dify,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,4.91,0.66,,
awesome dify,,20,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
awesome dify workflow,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,4.56,0.18,,
aws dify,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.19,,
browser use dify,,20,"0.50,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
case difi,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.07,,
charcolite difiaba,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.76,1.00,,
chatflow dify,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.14,,
claude dify,,20,"0.00,0.18,1.00,0.18,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.18",,0.00,0.00,,
coze dify 对比,,20,"0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
coze 和 dify,,20,"1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
crewai vs dify,,20,"1.00,0.28,0.57,0.28,0.28,0.00,0.28,0.28,0.28,0.00,0.28,0.28",,0.00,0.29,,
cupones difi food,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.04,,
cursor dify,,20,"0.40,0.80,0.40,1.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
d plex difiaba,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
decolorante de cabello difiaba,,20,"1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
decolorante de carbon activado difiaba,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
decolorante difiaba como se usa,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.00,,
decolorante difiaba precio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
decolorante para cabello difiaba,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.00,,
deepseek dify,,20,"1.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.33,,
difi az,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi cell line,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi cells,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi clothing,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
difi d struct,,20,"0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.00",,0.58,0.99,,
difi district,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.99,,
difi exosome-depleted fbs,,20,"0.50,1.00,0.00,0.25,0.00",,0.00,0.00,,
difi gel,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.99,,
difi hair,,20,"0.67,0.67,0.67,0.67,0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67",,1.76,0.99,,
difi hair cream,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.99,,
difi hair gel,,20,"0.50,0.50,0.00,0.75,1.00,1.00,0.50,0.75,0.50,0.50,0.50,0.75",,1.12,0.99,,
difi hair wax,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difi io,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.29,,
difi login,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi molding cream,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.60,0.99,,
difi motorcycle,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi motorcycle clothing,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi motorcycle jacket,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi paste,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00",,0.00,0.00,,
difi pomade,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.99,,
difi protocol,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi qatar,,20,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difi satellite,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,4.73,0.73,,
difi video,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.08,,
difi video productions,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.11,,
difia,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difiaba ampolletas,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba bleach,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.21,1.00,,
difiaba charcoal bleach,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.63,0.82,,
difiaba charcoal lightener,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.36,1.00,,
difiaba charcolite bleach,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.31,1.00,,
difiaba charcolite cool toning lightening paste,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.39,1.00,,
difiaba charcolite precio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
difiaba charcolite reviews,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.02,0.59,,
difiaba charcolite shampoo,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.97,1.00,,
difiaba charcolite shampoo and conditioner,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba charcolite shampoo reviews,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00",,0.00,0.43,,
difiaba charcolite where to buy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.18,1.00,,
difiaba color chart,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.09,0.23,,
difiaba color keep,,20,"0.33,0.33,0.33,0.33,1.00,0.66,0.66,0.66,0.66,0.66,0.66,0.66",,0.00,1.00,,
difiaba color reviews,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
difiaba coupon code,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,3.79,0.64,,
difiaba de donde es,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difiaba deco paste,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.29,,
difiaba decolorante carbon activado,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,0.00,,
difiaba decolorante donde comprar,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba hair color chart,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.11,,
difiaba hair color reviews,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.68,,
difiaba hair products,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.45,1.00,,
difiaba heat shield,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.57,,
difiaba hydressence,,20,"1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difiaba luminessence shine drops,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.86,,
difiaba mixing ratio,,20,"1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
difiaba mousse,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba near me,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.67,,
difiaba pro heat speed shield,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,1.25,0.44,,
difiaba productos,,20,"1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba products,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
difiaba reviews,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.11,,
difiaba rinse out serum,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
difiaba shampoo,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.95,1.00,,
difiaba shine drops,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.45,0.96,,
difiaba sun veil pro heat speed shield,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.94,,
difio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify 2.0,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.11,0.11,0.11,0.11",,0.00,0.06,,
dify 404,,20,"0.00,1.00,0.22,0.22,0.22,0.00,0.22,0.22,0.00,0.00,0.22,0.22",,0.00,0.33,,
dify 502,,20,"0.14,1.00,0.14,0.28,0.28,0.28,0.00,0.00,0.28,0.00,0.28,0.28",,0.00,0.33,,
dify 502 bad gateway,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify agent example,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.71,,
dify agent node,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify agent workflow,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.29,,
dify agents,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,4.89,0.21,,
dify ai alternatives,,20,"0.28,1.00,0.28,0.28,0.28,0.28,0.28,0.00,0.28,0.28,0.28,0.28",,0.00,0.40,,
dify ai api,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
dify ai chatbot,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.54,,
dify ai company,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
dify ai crunchbase,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify ai founder,,20,"0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify ai funding,,20,"0.00,0.33,0.66,0.66,0.66,0.66,0.66,0.66,1.00,0.00,0.00,1.00",,0.00,0.33,,
dify ai github,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,0.33,,
dify ai vs n8n,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.10,,
dify ai workflow,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.43,,
dify ai 周宇,,20,"0.00,0.00,0.09,0.45,0.00,0.00,0.00,0.09,0.18,0.36,0.09,1.00",,0.00,0.33,,
dify alternatives,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,6.57,0.58,,
dify api docs,,20,"0.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
dify api key,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
dify api python,,20,"1.00,1.00,0.49,0.49,0.49,0.49,0.49,0.00,0.49,0.49,0.49,0.49",,0.00,0.33,,
dify api 调用,,20,"0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify api文档,,20,"1.00,1.00,0.00,0.00,0.00,0.12,0.00,0.00,0.27,0.27,0.27,0.00",,0.00,0.33,,
dify architecture,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.01,,
dify aws,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify battery fort worth,,20,"0.00,0.00,0.00,0.00,1.00,0.09,0.18,0.18,0.18,0.18,0.18,0.18",,0.00,0.71,,
dify blog,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify canopy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.18,0.00,,
dify chat,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
dify chatbot,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,5.80,0.23,,
dify chatflow,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,8.91,0.17,,
dify chatgpt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00",,0.00,0.33,,
dify china,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify cloud pricing,,20,"0.00,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
dify code,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify comfyui,,20,"0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify company,,20,"0.40,0.40,0.40,0.40,0.40,0.40,0.40,1.00,0.40,0.40,0.40,0.40",,0.00,0.33,,
dify competitors,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,8.47,0.91,,
dify confluence,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.01,,
dify context,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.07,,
dify conversation history,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00",,0.00,0.00,,
dify conversation variables,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify coolify,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify course,,20,"0.20,0.40,1.00,0.20,0.00,0.20,0.40,0.40,0.40,0.40,0.40,0.40",,0.00,0.57,,
dify coze,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.07,,
dify coze 对比,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00",,0.00,0.33,,
dify crunchbase,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify custom node,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00",,0.00,0.33,,
dify default port,,20,"0.00,0.00,0.28,0.57,0.28,0.28,1.00,0.28,0.00,0.57,0.28,0.28",,0.00,0.33,,
dify demo,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.35,,
dify deploy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.31,,
dify deployment,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.11,,
dify docker compose,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify docker hub,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.04,,
dify docker 更新,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
dify docker部署,,20,"1.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.33,,
dify documentation,,20,"0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
dify duckduckgo,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.00,,
dify embedding 模型,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify enterprise,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,4.97,0.37,,
dify enterprise license,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify enterprise price,,20,"0.00,0.28,1.00,0.28,0.00,0.28,0.28,0.00,0.00,0.28,0.00,0.28",,0.00,0.00,,
dify enterprise pricing,,20,"0.00,0.00,0.00,0.00,0.00,0.18,0.18,1.00,0.18,0.00,0.18,0.18",,0.00,0.14,,
dify examples,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify excel,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.11,,
dify export,,20,"0.00,0.18,1.00,0.18,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00",,0.00,0.00,,
dify extractor,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.77,0.22,0.22,0.22",,0.00,0.33,,
dify fastgpt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
dify figma,,20,"0.00,1.00,0.28,0.28,0.00,0.28,0.28,0.28,0.28,0.28,0.00,0.28",,0.00,0.00,,
dify file upload api,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify firecrawl,,20,"0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
dify flow,,20,"0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.18,,
dify founder,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify function calling,,20,"0.66,1.00,0.66,0.66,0.66,0.66,0.66,0.66,0.00,0.66,0.66,0.00",,0.00,0.00,,
dify funding,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify git,,20,"1.00,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48",,0.00,0.33,,
dify gitee,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify gitlab,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify graph rag,,20,"0.25,0.25,0.25,0.25,0.25,1.00,0.25,1.00,0.50,0.00,0.50,0.50",,0.00,0.33,,
dify graphrag,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.06,,
dify handyman services,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.19,,
dify helm,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.01,,
dify helm chart,,20,"0.50,0.50,1.00,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.01,,
dify hosting,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
dify how to pronounce,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify http,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify https,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.33,,
dify icon,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify instagram,,20,"1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify io,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.33,,
dify iteration,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
dify java,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify jina,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
dify json parse,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify json schema,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify json 解析,,20,"1.00,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39",,0.00,0.33,,
dify k8s,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.21,,
dify k8s 部署,,20,"0.28,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
dify knowledge,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
dify knowledge api,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
dify knowledge base,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.08,,
dify knowledge graph,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
dify langchain,,20,"0.65,1.00,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65",,0.00,0.33,,
dify langchain 对比,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
dify langflow,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00",,0.00,0.00,,
dify langfuse,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.04,,
dify langgenius,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.15,,
dify llamaindex,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00",,0.00,0.00,,
